,0
0,muc20
1,tnk2
2,gtf2ird2
3,pnpla7
4,nudcd2
5,rrn3p3
6,snx29p1
7,gh1
8,muc4
9,arhgef7
10,pms2p3
11,linc00526
12,pi4kap2
13,atp2a1
14,sdhap2
