,0
0,or13a1
1,lilrb2
2,wdfy3
3,arhgap24
4,tbl1x
5,slc27a3
6,ptp4a3
7,nlrp12
8,osbpl10
9,dstn
10,ncf2
11,prex1
12,mme
13,cd96
14,lima1
15,app
16,stk32b
17,clec4e
18,cybb
19,tlr1
