,0
0,scarna22
1,snord15b
2,scarna5
3,scarna1
4,snora5a
5,snord17
6,snora54
7,cwf19l1
8,scarna10
9,rps29
10,scarna3
11,scarna7
12,snora23
13,snord89
14,scarna18
15,scarna21
16,snora5c
17,snora13
18,snx27
19,snora20
20,snora74b
21,scarna9
