,0
0,rp9p
1,cadps
2,siglec15
3,stard8
4,dync2h1
5,prkar2b
6,tnni2
7,camk1
8,pdk4
9,myrip
10,dpy19l1p1
11,ngfr
12,sulf2
13,s100a16
14,col15a1
15,arhgef10
16,klf11
17,col12a1
