,0
0,znf827
1,tro
2,rab3ip
3,zc3h12b
4,cnksr2
5,grip1
6,cask
7,htra3
8,neto1
9,sptlc3
10,alms1
11,map3k9
12,gphn
13,ext1
14,akt3
15,mbd5
16,fer
17,dnm3
18,eml6
